rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S6654,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6654/metadata.json
S6657,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6657/metadata.json
S6660,,,,,,python;javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6660/metadata.json
S6661,,,,,,python;javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6661/metadata.json
S6666,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6666/metadata.json
S6671,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6671/metadata.json
S6676,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6676/metadata.json
S6679,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6679/metadata.json
S6746,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6746/metadata.json
S6747,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6747/metadata.json
S6748,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6748/metadata.json
S6749,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6749/metadata.json
S6750,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6750/metadata.json
S6754,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6754/metadata.json
S6756,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6756/metadata.json
S6757,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6757/metadata.json
S6759,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6759/metadata.json
S6761,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6761/metadata.json
S6763,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6763/metadata.json
S6766,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6766/metadata.json
S6767,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6767/metadata.json
S6770,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6770/metadata.json
S6772,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6772/metadata.json
S6774,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6774/metadata.json
S6775,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6775/metadata.json
S6788,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6788/metadata.json
S6789,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6789/metadata.json
S6790,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6790/metadata.json
S6791,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6791/metadata.json
S6793,ARIA properties in DOM elements should have valid values,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6793/metadata.json
S6807,DOM elements with ARIA roles should have the required properties,CODE_SMELL,Major,ready,All,html;common;javascript,,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6807/metadata.json
S6811,DOM elements with ARIA role should only have supported properties,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6811/metadata.json
S6819,Prefer tag over ARIA role,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6819/metadata.json
S6821,DOM elements with ARIA roles should have a valid non-abstract role,CODE_SMELL,Major,ready,All,html;javascript,react;accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6821/metadata.json
S6822,No redundant ARIA role,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility;react,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6822/metadata.json
S6823,DOM elements with the `aria-activedescendant` property should be accessible via the tab key,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6823/metadata.json
S6824,No ARIA role or property for unsupported DOM elements,CODE_SMELL,Major,ready,All,html;common;javascript,react;accessibility,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6824/metadata.json
S6825,"Focusable elements should not have ""aria-hidden"" attribute",CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6825/metadata.json
S6827,Anchors should contain accessible content,CODE_SMELL,Minor,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6827/metadata.json
S6836,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6836/metadata.json
S6840,"DOM elements should use the ""autocomplete"" attribute correctly",CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6840/metadata.json
S6841,"""tabIndex"" values should be 0 or -1",CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6841/metadata.json
S6842,Non-interactive DOM elements should not have interactive ARIA roles,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6842/metadata.json
S6843,Interactive DOM elements should not have non-interactive ARIA roles,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6843/metadata.json
S6844,Anchor tags should not be used as buttons,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6844/metadata.json
S6845,Non-interactive DOM elements should not have the `tabIndex` property,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6845/metadata.json
S6846,"DOM elements should not use the ""accesskey"" property",CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6846/metadata.json
S6847,Non-interactive elements shouldn't have event handlers,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6847/metadata.json
S6848,Non-interactive DOM elements should not have an interactive handler,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6848/metadata.json
S6849,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6849/metadata.json
S6850,Heading elements should have accessible content,CODE_SMELL,Major,ready,All,html;common;javascript,,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6850/metadata.json
S6851,Images should have a non-redundant alternate description,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:MEDIUM;RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6851/metadata.json
S6852,Elements with an interactive role should support focus,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,MAINTAINABILITY:LOW;RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6852/metadata.json
S6853,Label elements should have a text label and an associated control,CODE_SMELL,Major,ready,All,html;common;javascript,accessibility,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6853/metadata.json
S6854,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6854/metadata.json
S6855,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6855/metadata.json
S6859,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6859/metadata.json
S6861,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6861/metadata.json
S6957,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6957/metadata.json
S6958,Literals should not be used as functions,BUG,Critical,ready,Main,javascript,,RELIABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6958/metadata.json
S6959,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6959/metadata.json
S7044,Server-side requests should not be vulnerable to traversing attacks,VULNERABILITY,Major,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7044/metadata.json
S7059,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7059/metadata.json
S7060,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7060/metadata.json
S7063,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7063/metadata.json
S7071,Sandboxing should be enabled,VULNERABILITY,Critical,ready,All,html;common;javascript,,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7071/metadata.json
S7072,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7072/metadata.json
S7073,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7073/metadata.json
S7074,webSecurity should be enabled,VULNERABILITY,Major,ready,All,html;common;javascript,,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7074/metadata.json
S7076,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7076/metadata.json
S7077,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7077/metadata.json
S7080,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7080/metadata.json
S7081,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7081/metadata.json
S7085,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7085/metadata.json
S7134,Architectural constraints should not be violated,CODE_SMELL,Critical,deprecated,All,java;javascript,,MAINTAINABILITY:HIGH,Constant/Issue: 0min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7134/metadata.json
S7197,Circular file imports should be resolved,CODE_SMELL,Critical,deprecated,All,javascript,,MAINTAINABILITY:HIGH,Constant/Issue: 0min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7197/metadata.json
S7639,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7639/metadata.json
S7641,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7641/metadata.json
S7647,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7647/metadata.json
S7648,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7648/metadata.json
S7649,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7649/metadata.json
S7650,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7650/metadata.json
S7651,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7651/metadata.json
S7652,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7652/metadata.json
S7653,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7653/metadata.json
S7654,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7654/metadata.json
S7655,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7655/metadata.json
S7656,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7656/metadata.json
S7657,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7657/metadata.json
S7659,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7659/metadata.json
S7662,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7662/metadata.json
S7663,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7663/metadata.json
S7664,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7664/metadata.json
S7665,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7665/metadata.json
S7666,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7666/metadata.json
S7667,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7667/metadata.json
S7668,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7668/metadata.json
S7669,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7669/metadata.json
S7670,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7670/metadata.json
S7718,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7718/metadata.json
S7719,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7719/metadata.json
S7720,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7720/metadata.json
S7721,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7721/metadata.json
S7722,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7722/metadata.json
S7723,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7723/metadata.json
S7724,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7724/metadata.json
S7725,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7725/metadata.json
S7726,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7726/metadata.json
S7727,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7727/metadata.json
S7728,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7728/metadata.json
S7729,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7729/metadata.json
S7730,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7730/metadata.json
S7731,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7731/metadata.json
S7732,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7732/metadata.json
S7733,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7733/metadata.json
S7734,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7734/metadata.json
S7735,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7735/metadata.json
S7736,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7736/metadata.json
S7737,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7737/metadata.json
S7738,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7738/metadata.json
S7739,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7739/metadata.json
S7740,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7740/metadata.json
S7741,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7741/metadata.json
S7742,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7742/metadata.json
S7743,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7743/metadata.json
S7744,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7744/metadata.json
S7745,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7745/metadata.json
S7746,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7746/metadata.json
S7747,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7747/metadata.json
S7748,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7748/metadata.json
S7749,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7749/metadata.json
S7750,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7750/metadata.json
S7751,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7751/metadata.json
S7752,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7752/metadata.json
S7753,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7753/metadata.json
S7754,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7754/metadata.json
S7755,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7755/metadata.json
S7756,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7756/metadata.json
S7757,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7757/metadata.json
S7758,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7758/metadata.json
S7759,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7759/metadata.json
S7760,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7760/metadata.json
S7761,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7761/metadata.json
S7762,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7762/metadata.json
S7763,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7763/metadata.json
S7764,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7764/metadata.json
S7765,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7765/metadata.json
S7766,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7766/metadata.json
S7767,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7767/metadata.json
S7768,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7768/metadata.json
S7769,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7769/metadata.json
S7770,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7770/metadata.json
S7771,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7771/metadata.json
S7772,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7772/metadata.json
S7773,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7773/metadata.json
S7774,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7774/metadata.json
S7775,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7775/metadata.json
S7776,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7776/metadata.json
S7777,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7777/metadata.json
S7778,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7778/metadata.json
S7780,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7780/metadata.json
S7781,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7781/metadata.json
S7783,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7783/metadata.json
S7784,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7784/metadata.json
S7785,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7785/metadata.json
S7786,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7786/metadata.json
S7787,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7787/metadata.json
S7788,,,,,,python;java;csharp;javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7788/metadata.json
S7789,,,,,,python;java;csharp;javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7789/metadata.json
S7790,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7790/metadata.json
S800,Identifiers should be typographically unambiguous,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;csharp;plsql;javascript;cobol;flex;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S800/metadata.json
S8134,FIXME,CODE_SMELL,Major,ready,All,python;java;csharp;javascript,,MAINTAINABILITY:HIGH;RELIABILITY:MEDIUM;SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8134/metadata.json
S8348,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8348/metadata.json
S8349,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8349/metadata.json
S8378,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8378/metadata.json
S8387,Inter-process communication should not be vulnerable to injection attacks,VULNERABILITY,Minor,ready,Main,javascript,cwe,SECURITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8387/metadata.json
S878,Comma operator should not be used,CODE_SMELL,Major,ready,Main,javascript;cfamily,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S878/metadata.json
